id,answer
8596,A
8597,C
8598,C
8599,C
8600,A
8601,C
8602,A
8603,C
8604,A
8605,C
8606,A
8607,A
8608,C
8609,C
8610,A
8611,C
8612,A
8613,A
8614,A
8615,C
8616,A
8617,C
8618,C
8619,C
8620,A
8621,C
8622,C
8623,B
8624,B
8625,C
8626,B
8627,C
8628,A
8629,C
8630,A
8631,C
8632,A
8633,C
8634,A
8635,A
8636,B
8637,A
8638,A
8639,C
8640,A
8641,C
8642,A
8643,C
8644,A
8645,C
8646,C
8647,B
8648,B
8649,A
8650,A
8651,C
8652,A
8653,C
8654,B
8655,C
8656,C
8657,C
8658,A
8659,A
8660,C
8661,A
8662,C
8663,A
8664,C
8665,B
8666,C
8667,A
8668,C
8669,A
8670,C
8671,A
8672,A
8673,B
8674,C
8675,A
8676,A
8677,C
8678,B
8679,A
8680,A
8681,C
8682,C
8683,A
8684,A
8685,A
8686,A
8687,C
8688,C
8689,C
8690,C
8691,C
8692,C
8693,A
8694,C
8695,A
8696,C
8697,B
8698,B
8699,B
8700,C
8701,C
8702,C
8703,C
8704,C
8705,A
8706,A
8707,A
8708,C
8709,B
8710,C
8711,C
8712,A
8713,C
8714,A
8715,A
8716,A
8717,C
8718,C
8719,C
8720,C
8721,C
8722,C
8723,A
8724,A
8725,A
8726,C
8727,A
8728,C
8729,A
8730,C
8731,A
8732,C
8733,C
8734,C
8735,C
8736,B
8737,A
8738,A
8739,A
8740,C
8741,A
8742,C
8743,A
8744,C
8745,C
8746,A
8747,C
8748,C
8749,A
8750,B
8751,C
8752,A
8753,A
8754,B
8755,A
8756,A
8757,A
8758,C
8759,C
8760,A
8761,A
8762,A
8763,C
8764,A
8765,C
8766,A
8767,A
8768,A
8769,A
8770,A
8771,B
8772,C
8773,B
8774,C
8775,A
8776,C
8777,C
8778,C
8779,A
8780,B
8781,A
8782,C
8783,C
8784,C
8785,C
8786,A
8787,B
8788,A
8789,A
8790,B
8791,A
8792,A
8793,C
8794,A
8795,C
8796,C
8797,A
8798,A
8799,A
8800,C
8801,C
8802,C
8803,C
8804,A
8805,B
8806,C
8807,A
8808,A
8809,A
8810,C
8811,C
8812,C
8813,A
8814,C
8815,A
8816,C
8817,C
8818,C
8819,A
8820,C
8821,A
8822,B
8823,A
8824,A
8825,A
8826,C
8827,C
8828,A
8829,A
8830,B
8831,A
8832,C
8833,C
8834,A
8835,B
8836,B
8837,A
8838,A
8839,A
8840,C
8841,B
8842,C
8843,A
8844,C
8845,A
8846,A
8847,C
8848,C
8849,C
8850,A
8851,B
8852,B
8853,C
8854,A
8855,A
8856,C
8857,A
8858,C
8859,C
8860,A
8861,A
8862,A
8863,A
8864,C
8865,A
8866,C
8867,A
8868,C
8869,A
8870,B
8871,A
8872,A
8873,A
8874,A
8875,A
8876,A
8877,B
8878,A
8879,A
8880,C
8881,A
8882,A
8883,C
8884,A
8885,C
8886,C
8887,A
8888,A
8889,A
8890,B
8891,B
8892,C
8893,B
8894,B
8895,C
8896,A
8897,C
8898,A
8899,A
8900,B
8901,B
8902,C
8903,C
8904,B
8905,A
8906,A
8907,C
8908,C
8909,C
8910,B
8911,A
8912,A
8913,C
8914,A
8915,C
8916,C
8917,C
8918,B
8919,A
8920,A
8921,A
8922,A
8923,B
8924,C
8925,A
8926,A
8927,A
8928,C
8929,A
8930,A
8931,A
8932,A
8933,B
8934,A
8935,B
8936,C
8937,A
8938,C
8939,C
8940,A
8941,A
8942,C
8943,A
8944,C
8945,C
8946,A
8947,A
8948,C
8949,A
8950,C
8951,C
8952,C
8953,A
8954,A
8955,C
8956,A
8957,C
8958,C
8959,C
8960,A
8961,A
8962,C
8963,A
8964,C
8965,A
8966,A
8967,A
8968,A
8969,A
8970,A
8971,C
8972,A
8973,C
8974,C
8975,C
8976,A
8977,C
8978,A
8979,C
8980,B
8981,C
8982,A
8983,C
8984,C
8985,B
8986,B
8987,A
8988,C
8989,C
8990,C
8991,C
8992,A
8993,C
8994,C
8995,B
8996,C
8997,B
8998,A
8999,C
9000,A
9001,A
9002,C
9003,B
9004,C
9005,A
9006,A
9007,A
9008,B
9009,C
9010,B
9011,A
9012,A
9013,C
9014,A
9015,C
9016,C
9017,A
9018,B
9019,B
9020,C
9021,A
9022,C
9023,A
9024,C
9025,A
9026,C
9027,A
9028,A
9029,C
9030,A
9031,A
9032,B
9033,C
9034,B
9035,B
9036,C
9037,A
9038,C
9039,A
9040,C
9041,C
9042,B
9043,C
9044,A
9045,C
9046,A
9047,C
9048,A
9049,C
9050,C
9051,C
9052,B
9053,C
9054,C
9055,C
9056,C
9057,C
9058,A
9059,B
9060,A
9061,C
9062,C
9063,A
9064,C
9065,A
9066,B
9067,A
9068,B
9069,C
9070,B
9071,C
9072,A
9073,C
9074,A
9075,C
9076,C
9077,A
9078,A
9079,C
9080,A
9081,C
9082,A
9083,B
9084,A
9085,A
9086,B
9087,C
9088,A
9089,A
9090,A
9091,A
9092,A
9093,A
9094,A
9095,A
9096,C
9097,A
9098,C
9099,A
9100,C
9101,C
9102,A
9103,C
9104,C
9105,B
9106,A
9107,C
9108,C
9109,A
9110,C
9111,B
9112,C
9113,B
9114,C
9115,B
9116,C
9117,B
9118,C
9119,C
9120,C
9121,C
9122,C
9123,A
9124,A
9125,B
9126,B
9127,C
9128,A
9129,A
9130,C
9131,B
9132,B
9133,C
9134,C
9135,C
9136,C
9137,C
9138,C
9139,C
9140,A
9141,B
9142,B
9143,B
9144,A
9145,A
9146,C
9147,B
9148,A
9149,A
9150,C
9151,C
9152,A
9153,A
9154,C
9155,A
9156,B
9157,A
9158,C
9159,B
9160,C
9161,B
9162,C
9163,B
9164,C
9165,C
9166,B
9167,B
9168,C
9169,B
9170,C
9171,C
9172,C
9173,B
9174,A
9175,B
9176,B
9177,A
9178,C
9179,C
9180,C
9181,A
9182,C
9183,B
9184,C
9185,A
9186,C
9187,C
9188,C
9189,A
9190,B
9191,A
9192,C
9193,C
9194,B
9195,B
9196,A
9197,A
9198,A
9199,B
9200,C
9201,C
9202,C
9203,A
9204,C
9205,C
9206,B
9207,A
9208,A
9209,C
9210,C
9211,B
9212,C
9213,C
9214,C
9215,A
9216,A
9217,C
9218,B
9219,C
9220,A
9221,B
9222,A
9223,C
9224,A
9225,C
9226,B
9227,C
9228,A
9229,C
9230,A
9231,C
9232,C
9233,A
9234,C
9235,B
9236,C
9237,A
9238,A
9239,A
9240,B
9241,C
9242,B
9243,C
9244,C
9245,C
9246,A
9247,C
9248,B
9249,A
9250,B
9251,A
9252,C
9253,A
9254,C
9255,C
9256,B
9257,C
9258,A
9259,A
9260,B
9261,B
9262,A
9263,C
9264,A
9265,B
9266,A
9267,C
9268,C
9269,C
9270,C
9271,A
9272,C
9273,A
9274,C
9275,C
9276,A
9277,A
9278,C
9279,A
9280,C
9281,C
9282,C
9283,A
9284,A
9285,A
9286,A
9287,C
9288,A
9289,A
9290,A
9291,B
9292,C
9293,C
9294,C
9295,C
9296,A
9297,A
9298,B
9299,C
9300,B
9301,C
9302,C
9303,C
9304,C
9305,A
9306,A
9307,A
9308,A
9309,B
9310,A
9311,A
9312,C
9313,A
9314,C
9315,A
9316,B
9317,C
9318,A
9319,C
9320,A
9321,C
9322,C
9323,C
9324,A
9325,A
9326,A
9327,C
9328,A
9329,C
9330,C
9331,C
9332,A
9333,C
9334,A
9335,A
9336,C
9337,A
9338,C
9339,A
9340,A
9341,A
9342,A
9343,C
9344,C
9345,C
9346,A
9347,A
9348,A
9349,A
9350,C
9351,C
9352,A
9353,C
9354,C
9355,A
9356,A
9357,A
9358,B
9359,C
9360,C
9361,A
9362,A
9363,A
9364,A
9365,A
9366,B
9367,C
9368,A
9369,C
9370,C
9371,C
9372,C
9373,A
9374,A
9375,C
9376,B
9377,A
9378,A
9379,C
9380,A
9381,C
9382,B
9383,C
9384,B
9385,C
9386,C
9387,A
9388,C
9389,A
9390,B
9391,A
9392,A
9393,B
9394,A
9395,A
9396,C
9397,A
9398,A
9399,B
9400,A
9401,C
9402,C
9403,A
9404,A
9405,C
9406,A
9407,A
9408,A
9409,C
9410,A
9411,B
9412,C
9413,B
9414,C
9415,A
9416,A
9417,A
9418,C
9419,C
9420,C
9421,C
9422,A
9423,A
9424,A
9425,A
9426,C
9427,A
9428,A
9429,B
9430,B
9431,C
9432,A
9433,C
9434,A
9435,A
9436,B
9437,C
9438,B
9439,C
9440,A
9441,C
9442,B
9443,A
9444,C
9445,C
9446,C
9447,B
9448,B
9449,A
9450,A
9451,A
9452,C
9453,B
9454,C
9455,C
9456,B
9457,C
9458,B
9459,A
9460,C
9461,C
9462,A
9463,A
9464,B
9465,B
9466,A
9467,C
9468,A
9469,A
9470,C
9471,C
9472,A
9473,C
9474,C
9475,A
9476,C
9477,C
9478,A
9479,A
9480,B
9481,C
9482,C
9483,A
9484,C
9485,C
9486,A
9487,C
9488,A
9489,A
9490,A
9491,C
9492,A
9493,A
9494,C
9495,B
9496,C
9497,C
9498,C
9499,A
9500,C
9501,A
9502,C
9503,A
9504,A
9505,C
9506,C
9507,C
9508,C
9509,C
9510,C
9511,A
9512,C
9513,A
9514,A
9515,A
9516,C
9517,C
9518,A
9519,C
9520,C
9521,A
9522,A
9523,C
9524,A
9525,C
9526,C
9527,C
9528,A
9529,B
9530,C
9531,A
9532,C
9533,A
9534,A
9535,A
9536,A
9537,C
9538,A
9539,C
9540,A
9541,C
9542,C
9543,C
9544,B
9545,A
9546,B
9547,C
9548,A
9549,A
9550,A
9551,C
9552,A
9553,C
9554,A
9555,A
9556,C
9557,C
9558,A
9559,B
9560,A
9561,B
9562,C
9563,C
9564,A
9565,C
9566,A
9567,C
9568,B
9569,C
9570,A
9571,C
9572,A
9573,B
9574,B
9575,C
9576,B
9577,C
9578,A
9579,C
9580,A
9581,C
9582,A
9583,C
9584,A
9585,A
9586,B
9587,C
9588,B
9589,B
9590,C
9591,B
9592,B
9593,C
9594,A
9595,C
9596,A
9597,C
9598,C
9599,C
9600,C
9601,A
9602,C
9603,A
9604,C
9605,C
9606,C
9607,C
9608,A
9609,B
9610,A
9611,B
9612,A
9613,B
9614,A
9615,A
9616,C
9617,C
9618,B
9619,A
9620,A
9621,C
9622,C
9623,C
9624,C
9625,A
9626,C
9627,C
9628,A
9629,B
9630,A
9631,C
9632,C
9633,A
9634,A
9635,B
9636,C
9637,C
9638,C
9639,C
9640,A
9641,B
9642,B
9643,C
9644,B
9645,C
9646,A
9647,A
9648,A
9649,B
9650,A
9651,A
9652,B
9653,C
9654,A
9655,C
9656,B
9657,C
9658,C
9659,C
9660,A
9661,A
9662,C
9663,A
9664,B
9665,A
9666,C
9667,B
9668,B
9669,B
9670,A
9671,B
9672,B
9673,C
9674,B
9675,A
9676,A
9677,C
9678,B
9679,C
9680,C
9681,C
9682,C
9683,B
9684,A
9685,B
9686,B
9687,B
9688,C
9689,A
9690,A
9691,C
9692,C
9693,A
9694,A
9695,B
9696,C
9697,A
9698,C
9699,A
9700,B
9701,C
9702,B
9703,B
9704,C
9705,A
9706,C
9707,C
9708,C
9709,C
9710,A
9711,C
9712,C
9713,B
9714,C
9715,C
9716,C
9717,A
9718,C
9719,A
9720,A
9721,C
9722,B
9723,C
9724,B
9725,C
9726,B
9727,A
9728,A
9729,B
9730,C
9731,A
9732,A
9733,B
9734,C
9735,C
9736,A
9737,B
9738,C
9739,B
9740,B
9741,A
9742,C
9743,A
9744,C
9745,A
9746,C
9747,A
9748,C
9749,A
9750,B
9751,C
9752,B
9753,C
9754,A
9755,A
9756,A
9757,B
9758,C
9759,C
9760,B
9761,A
9762,B
9763,C
9764,A
9765,C
9766,C
9767,C
9768,C
9769,C
9770,C
9771,C
9772,A
9773,C
9774,C
9775,C
9776,A
9777,B
9778,B
9779,C
9780,A
9781,B
9782,C
9783,B
9784,C
9785,A
9786,C
9787,A
9788,C
9789,A
9790,C
9791,C
9792,A
9793,A
9794,A
9795,C
9796,B
9797,C
9798,A
9799,A
9800,B
9801,A
9802,A
9803,C
9804,C
9805,C
9806,C
9807,A
9808,A
9809,C
9810,A
9811,C
9812,A
9813,B
9814,A
9815,A
9816,C
9817,B
9818,C
9819,A
9820,C
9821,B
9822,B
9823,B
9824,C
9825,A
9826,C
9827,C
9828,C
9829,C
9830,A
9831,C
9832,A
9833,A
9834,C
9835,C
9836,A
9837,A
9838,A
9839,C
9840,C
9841,A
9842,C
9843,A
9844,A
9845,B
9846,C
9847,C
9848,A
9849,A
9850,A
9851,A
9852,B
9853,C
9854,A
9855,C
9856,B
9857,C
9858,A
9859,C
9860,C
9861,C
9862,A
9863,C
9864,B
9865,C
9866,A
9867,C
9868,C
9869,A
9870,C
9871,A
9872,A
9873,B
9874,A
9875,C
9876,C
9877,B
9878,A
9879,A
9880,C
9881,A
9882,C
9883,A
9884,C
9885,A
9886,A
9887,B
9888,C
9889,C
9890,C
9891,A
9892,A
9893,C
9894,B
9895,B
9896,A
9897,C
9898,B
9899,C
9900,B
9901,C
9902,C
9903,A
9904,A
9905,C
9906,B
9907,C
9908,A
9909,C
9910,A
9911,C
9912,A
9913,C
9914,A
9915,C
9916,A
9917,C
9918,B
9919,C
9920,A
9921,A
9922,A
9923,C
9924,B
9925,A
9926,A
9927,C
9928,B
9929,A
9930,B
9931,B
9932,C
9933,A
9934,C
9935,A
9936,A
9937,A
9938,A
9939,C
9940,C
9941,A
9942,A
9943,C
9944,C
9945,C
9946,B
9947,C
9948,A
9949,C
9950,C
9951,A
9952,A
9953,C
9954,B
9955,B
9956,B
9957,B
9958,B
9959,C
9960,B
9961,C
9962,A
9963,C
9964,A
9965,C
9966,C
9967,A
9968,C
9969,B
9970,C
9971,C
9972,A
9973,C
9974,C
9975,C
9976,B
9977,A
9978,A
9979,A
9980,A
9981,C
9982,A
9983,A
9984,A
9985,A
9986,C
9987,B
9988,C
9989,C
9990,A
9991,B
9992,B
9993,C
9994,C
9995,C
9996,C
9997,A
9998,C
9999,C
10000,C
10001,C
10002,C
10003,C
10004,B
10005,C
10006,C
10007,C
10008,A
10009,C
10010,A
10011,C
10012,B
10013,C
10014,C
10015,C
10016,C
10017,C
10018,A
10019,A
10020,C
10021,C
10022,C
10023,B
10024,C
10025,B
10026,A
10027,C
10028,C
10029,B
10030,A
10031,C
10032,C
10033,A
10034,A
10035,C
10036,B
10037,C
10038,A
10039,C
10040,A
10041,C
10042,A
10043,C
10044,C
10045,C
10046,A
10047,B
10048,B
10049,B
10050,C
10051,C
10052,C
10053,A
10054,B
10055,C
10056,A
10057,A
10058,A
10059,A
10060,A
10061,C
10062,B
10063,A
10064,A
10065,C
10066,B
10067,A
10068,A
10069,C
10070,C
10071,A
10072,C
10073,A
10074,C
10075,A
10076,A
10077,A
10078,C
10079,A
10080,C
10081,A
10082,C
10083,A
10084,C
10085,C
10086,C
10087,A
10088,A
10089,A
10090,A
10091,C
10092,C
10093,C
10094,B
10095,C
10096,B
10097,A
10098,C
10099,A
10100,C
10101,A
10102,C
10103,A
10104,A
10105,B
10106,C
10107,A
10108,A
10109,C
10110,C
10111,A
10112,A
10113,C
10114,A
10115,A
10116,A
10117,A
10118,A
10119,B
10120,A
10121,A
10122,C
10123,A
10124,B
10125,C
10126,A
10127,B
10128,A
10129,B
10130,C
10131,C
10132,B
10133,A
10134,C
10135,C
10136,C
10137,A
10138,A
10139,C
10140,C
10141,C
10142,C
10143,A
10144,B
10145,C
10146,A
10147,C
10148,B
10149,A
10150,A
10151,C
10152,B
10153,B
10154,A
10155,C
10156,C
10157,A
10158,C
10159,B
10160,C
10161,B
10162,B
10163,B
10164,B
10165,C
10166,A
10167,A
10168,A
10169,B
10170,C
10171,C
10172,C
10173,C
10174,B
10175,B
10176,A
10177,C
10178,C
10179,A
10180,C
10181,A
10182,C
10183,C
10184,C
10185,A
10186,B
10187,B
10188,A
10189,C
10190,A
10191,C
10192,A
10193,A
10194,A
10195,B
10196,A
10197,B
10198,C
10199,A
10200,B
10201,C
10202,B
10203,C
10204,A
10205,B
10206,B
10207,A
10208,B
10209,A
10210,C
10211,C
10212,A
10213,C
10214,B
10215,A
10216,A
10217,A
10218,B
10219,C
10220,B
10221,C
10222,A
10223,B
10224,A
10225,C
10226,A
10227,A
10228,A
10229,C
10230,A
10231,A
10232,B
10233,B
10234,C
10235,A
10236,C
10237,A
10238,C
10239,A
10240,A
10241,A
10242,C
10243,A
10244,C
10245,A
10246,C
10247,C
10248,C
10249,A
10250,C
10251,A
10252,C
10253,C
10254,B
10255,C
10256,C
10257,C
10258,A
10259,B
10260,C
10261,C
10262,C
10263,C
10264,C
10265,A
10266,C
10267,A
10268,C
10269,A
10270,A
10271,C
10272,A
10273,C
10274,C
10275,C
10276,B
10277,A
10278,B
10279,A
10280,A
10281,C
10282,A
10283,C
10284,A
10285,C
10286,C
10287,B
10288,A
10289,A
10290,A
10291,A
10292,B
10293,A
10294,A
10295,C
10296,A
10297,C
10298,A
10299,A
10300,B
10301,A
10302,B
10303,A
10304,B
10305,B
10306,C
10307,B
10308,B
10309,A
10310,A
10311,C
10312,A
10313,C
10314,C
10315,C
10316,C
10317,A
10318,C
10319,A
10320,C
10321,A
10322,C
10323,B
10324,B
10325,B
10326,C
10327,A
10328,B
10329,A
10330,C
10331,B
10332,C
10333,C
10334,A
10335,C
10336,A
10337,B
10338,C
10339,C
10340,A
10341,C
10342,C
10343,A
10344,C
10345,B
10346,C
10347,C
10348,C
10349,A
10350,C
10351,C
10352,A
10353,A
10354,C
10355,A
10356,A
10357,C
10358,A
10359,A
10360,A
10361,C
10362,A
10363,C
10364,C
10365,A
10366,B
10367,C
10368,C
10369,C
10370,C
10371,A
10372,C
10373,A
10374,C
10375,A
10376,C
10377,A
10378,A
10379,A
10380,C
10381,A
10382,C
10383,B
10384,C
10385,A
10386,C
10387,A
10388,A
10389,A
10390,C
10391,C
10392,A
10393,A
10394,A
10395,C
10396,C
10397,C
10398,A
10399,C
10400,A
10401,B
10402,A
10403,A
10404,A
10405,C
10406,A
10407,A
10408,A
10409,C
10410,A
10411,C
10412,A
10413,B
10414,C
10415,C
10416,C
10417,C
10418,A
10419,C
10420,A
10421,A
10422,C
10423,A
10424,C
10425,A
10426,C
10427,C
10428,A
10429,A
10430,A
10431,A
10432,C
10433,A
10434,C
10435,A
10436,C
10437,C
10438,C
10439,A
10440,B
10441,A
10442,C
10443,A
10444,C
10445,C
10446,B
10447,B
10448,A
10449,A
10450,A
10451,A
10452,C
10453,B
10454,C
10455,A
10456,C
10457,C
10458,A
10459,A
10460,A
10461,B
10462,C
10463,C
10464,A
10465,C
10466,A
10467,A
10468,C
10469,C
10470,C
10471,A
10472,C
10473,A
10474,A
10475,A
10476,C
10477,A
10478,C
10479,C
10480,A
10481,A
10482,A
10483,A
10484,B
10485,A
10486,C
10487,C
10488,A
10489,C
10490,B
10491,C
10492,B
10493,A
10494,C
10495,C
10496,A
10497,B
10498,C
10499,B
10500,C
10501,C
10502,B
10503,A
10504,C
10505,C
10506,C
10507,A
10508,C
10509,A
10510,C
10511,A
10512,C
10513,C
10514,A
10515,A
10516,A
10517,B
10518,C
10519,A
10520,C
10521,C
10522,C
10523,A
10524,C
10525,A
10526,C
10527,A
10528,A
10529,C
10530,A
10531,C
10532,A
10533,C
10534,A
10535,B
10536,A
10537,A
10538,C
10539,B
10540,C
10541,A
10542,C
10543,C
10544,A
10545,C
10546,B
10547,B
10548,A
10549,A
10550,C
10551,B
10552,C
10553,C
10554,C
10555,B
10556,C
10557,C
10558,A
10559,C
10560,C
10561,A
10562,C
10563,C
10564,A
10565,A
10566,B
10567,C
10568,C
10569,C
10570,C
10571,C
10572,A
10573,B
10574,C
10575,C
10576,C
10577,C
10578,A
10579,C
10580,C
10581,C
10582,A
10583,A
10584,A
10585,C
10586,B
10587,A
10588,B
10589,B
10590,C
10591,C
10592,C
10593,A
10594,A
10595,A
10596,B
10597,C
10598,A
10599,A
10600,A
10601,A
10602,C
10603,C
10604,B
10605,A
10606,C
10607,A
10608,A
10609,C
10610,A
10611,C
10612,C
10613,A
10614,C
10615,A
10616,C
10617,A
10618,C
10619,C
10620,A
10621,A
10622,A
10623,B
10624,A
10625,C
10626,C
10627,A
10628,B
10629,C
10630,C
10631,C
10632,A
10633,C
10634,A
10635,C
10636,B
10637,A
10638,C
10639,A
10640,A
10641,C
10642,A
10643,C
10644,C
10645,B
10646,C
10647,A
10648,C
10649,C
10650,C
10651,C
10652,A
10653,A
10654,C
10655,A
10656,A
10657,C
10658,C
10659,B
10660,B
10661,A
10662,A
10663,A
10664,C
10665,B
10666,B
10667,C
10668,C
10669,C
10670,C
10671,B
10672,A
10673,B
10674,A
10675,A
10676,C
10677,A
10678,C
10679,B
10680,C
10681,A
10682,A
10683,C
10684,A
10685,C
10686,C
10687,A
10688,C
10689,B
10690,C
10691,B
10692,C
10693,C
10694,B
10695,A
10696,C
10697,C
10698,C
10699,A
10700,A
10701,C
10702,C
10703,C
10704,A
10705,C
10706,C
10707,B
10708,C
10709,A
10710,C
10711,A
10712,C
10713,A
10714,C
10715,A
10716,B
10717,C
10718,C
10719,A
10720,C
10721,C
10722,A
10723,C
10724,A
10725,C
10726,C
10727,A
10728,A
10729,C
10730,C
10731,C
10732,A
10733,C
10734,C
10735,A
10736,C
10737,A
10738,B
10739,A
10740,A
10741,A
10742,C
10743,C
10744,A
10745,C
10746,A
10747,A
10748,A
10749,C
10750,A
10751,C
10752,A
10753,A
10754,A
10755,A
10756,B
10757,A
10758,B
10759,C
10760,C
10761,B
10762,C
10763,A
10764,C
10765,A
10766,A
10767,A
10768,A
10769,A
10770,C
10771,C
10772,C
10773,C
10774,B
10775,C
10776,B
10777,C
10778,B
10779,A
10780,C
10781,C
10782,A
10783,C
10784,A
10785,C
10786,A
10787,C
10788,B
10789,A
10790,C
10791,A
10792,A
10793,C
10794,A
10795,C
10796,A
10797,A
10798,C
10799,C
10800,A
10801,B
10802,A
10803,A
10804,A
10805,A
10806,B
10807,C
10808,A
10809,C
10810,C
10811,A
10812,A
10813,B
10814,B
10815,C
10816,C
10817,B
10818,B
10819,A
10820,A
10821,A
10822,C
10823,A
10824,A
10825,C
10826,B
10827,A
10828,A
10829,B
10830,B
10831,C
10832,C
10833,C
10834,C
10835,A
10836,C
10837,A
10838,C
10839,B
10840,C
10841,B
10842,C
10843,A
10844,A
10845,C
10846,C
10847,C
10848,A
10849,C
10850,B
10851,A
10852,A
10853,C
10854,A
10855,C
10856,C
10857,A
10858,A
10859,C
10860,A
10861,C
10862,C
10863,C
10864,A
10865,C
10866,B
10867,C
10868,C
10869,B
10870,C
10871,C
10872,A
10873,A
10874,C
10875,C
10876,B
10877,A
10878,A
10879,A
10880,C
10881,A
10882,A
10883,A
10884,C
10885,B
10886,A
10887,A
10888,C
10889,A
10890,B
10891,B
10892,C
10893,A
10894,A
10895,A
10896,C
10897,A
10898,C
10899,B
10900,C
10901,C
10902,B
10903,A
10904,C
10905,A
10906,A
10907,C
10908,A
10909,C
10910,C
10911,C
10912,C
10913,A
10914,A
10915,C
10916,C
10917,A
10918,C
10919,A
10920,C
10921,A
10922,C
10923,A
10924,C
10925,A
10926,A
10927,A
10928,A
10929,C
10930,C
10931,A
10932,A
10933,A
10934,A
10935,C
10936,B
10937,C
10938,A
10939,C
10940,C
10941,B
10942,C
10943,A
10944,A
10945,C
10946,A
10947,C
10948,C
10949,B
10950,C
10951,A
10952,A
10953,B
10954,A
10955,C
10956,A
10957,C
10958,A
10959,C
10960,A
10961,C
10962,A
10963,C
10964,A
10965,C
10966,C
10967,C
10968,A
10969,C
10970,C
10971,A
10972,C
10973,A
10974,A
10975,B
10976,A
10977,A
10978,C
10979,C
10980,B
10981,C
10982,C
10983,A
10984,C
10985,C
10986,C
10987,B
10988,C
10989,C
10990,A
10991,B
10992,A
10993,B
10994,C
10995,C
10996,B
10997,C
10998,B
10999,A
11000,A
11001,A
11002,C
11003,B
11004,A
11005,B
11006,C
11007,A
11008,C
11009,B
11010,B
11011,A
11012,B
11013,C
11014,C
11015,B
11016,A
11017,A
11018,A
11019,C
11020,B
11021,C
11022,B
11023,C
11024,C
11025,C
11026,C
11027,B
11028,C
11029,C
11030,B
11031,C
11032,B
11033,C
11034,B
11035,C
11036,A
11037,C
11038,B
11039,C
11040,A
11041,C
11042,B
11043,C
11044,C
11045,C
11046,A
11047,A
11048,C
11049,B
11050,B
11051,C
11052,B
11053,A
11054,C
11055,A
11056,B
11057,C
11058,C
11059,B
11060,A
11061,A
11062,C
11063,A
11064,C
11065,B
11066,A
11067,B
11068,C
11069,A
11070,A
11071,C
11072,C
11073,B
11074,C
11075,A
11076,C
11077,A
11078,A
11079,A
11080,B
11081,A
11082,C
11083,C
11084,C
11085,A
11086,A
11087,A
11088,A
11089,C
11090,A
11091,C
11092,C
11093,A
11094,C
11095,A
11096,C
11097,C
11098,C
11099,B
11100,C
11101,C
11102,B
11103,A
11104,C
11105,C
11106,A
11107,C
11108,A
11109,C
11110,C
11111,C
11112,C
11113,C
11114,C
11115,C
11116,C
11117,C
11118,B
11119,A
11120,A
11121,B
11122,C
11123,A
11124,A
11125,C
11126,A
11127,B
11128,A
11129,C
11130,A
11131,C
11132,A
11133,C
11134,C
11135,C
11136,C
11137,C
11138,A
11139,C
11140,C
11141,C
11142,C
11143,A
11144,A
11145,A
11146,C
11147,B
11148,C
11149,A
11150,B
11151,C
11152,B
11153,A
11154,A
11155,C
11156,B
11157,C
11158,B
11159,A
11160,B
11161,C
11162,A
11163,C
11164,C
11165,C
11166,C
11167,A
11168,A
11169,C
11170,C
11171,C
11172,B
11173,C
11174,B
11175,A
11176,A
11177,A
11178,C
11179,C
11180,A
11181,B
11182,C
11183,C
11184,C
11185,B
11186,C
11187,A
11188,B
11189,C
11190,C
11191,C
11192,C
11193,A
11194,A
11195,A
11196,C
11197,A
11198,C
11199,C
11200,A
11201,C
11202,C
11203,C
11204,A
11205,A
11206,A
11207,A
11208,C
11209,B
11210,C
11211,A
11212,C
11213,B
11214,C
11215,A
11216,C
11217,C
11218,B
11219,C
11220,C
11221,A
11222,C
11223,B
11224,A
11225,A
11226,C
11227,A
11228,A
11229,C
11230,C
11231,C
11232,C
11233,C
11234,A
11235,C
11236,B
11237,A
11238,A
11239,C
11240,C
11241,A
11242,C
11243,C
11244,A
11245,C
11246,A
11247,A
11248,B
11249,A
11250,B
11251,C
11252,B
11253,C
11254,C
11255,C
11256,A
11257,A
11258,C
11259,A
11260,A
11261,A
11262,C
11263,C
11264,B
11265,A
11266,A
11267,C
11268,C
11269,B
11270,C
11271,B
11272,C
11273,C
11274,B
11275,B
11276,B
11277,C
11278,C
11279,A
11280,C
11281,C
11282,B
11283,C
11284,C
11285,A
11286,A
11287,A
11288,B
11289,B
11290,A
11291,C
11292,B
11293,C
11294,C
11295,A
11296,A
11297,A
11298,A
11299,B
11300,C
11301,A
11302,C
11303,A
11304,B
11305,B
11306,C
11307,B
11308,C
11309,A
11310,C
11311,C
11312,A
11313,C
11314,A
11315,C
11316,B
11317,A
11318,C
11319,A
11320,A
11321,A
11322,A
11323,C
11324,C
11325,B
11326,C
11327,B
11328,B
11329,B
11330,C
11331,A
11332,A
11333,A
11334,C
11335,A
11336,C
11337,A
11338,A
11339,C
11340,A
11341,C
11342,C
11343,B
11344,A
11345,C
11346,B
11347,C
11348,C
11349,C
11350,A
11351,C
11352,B
11353,C
11354,A
11355,C
11356,A
11357,C
11358,C
11359,C
11360,B
11361,B
11362,A
11363,A
11364,C
11365,C
11366,C
11367,C
11368,A
11369,C
11370,C
11371,A
11372,C
11373,C
11374,A
11375,B
11376,C
11377,A
11378,B
11379,A
11380,A
11381,C
11382,C
11383,B
11384,B
11385,B
11386,C
11387,B
11388,C
11389,B
11390,C
11391,A
11392,C
11393,C
11394,C
